station_id,stationname,date,daytype,rides
40060,Belmont-O'Hare,10/8/2019,W,5257
40070,Jackson/Dearborn,10/8/2019,W,8446
40080,Sheridan,10/8/2019,W,5307
40090,Damen-Brown,10/8/2019,W,3194
40100,Morse,10/8/2019,W,4593
40120,35th/Archer,10/8/2019,W,3546
40130,51st,10/8/2019,W,1026
40140,Dempster-Skokie,10/8/2019,W,1899
40150,Pulaski-Cermak,10/8/2019,W,1162
40160,LaSalle/Van Buren,10/8/2019,W,3347
40170,Ashland-Lake,10/8/2019,W,2919
40180,Oak Park-Forest Park,10/8/2019,W,1989
40190,Sox-35th-Dan Ryan,10/8/2019,W,4444
40210,Damen-Cermak,10/8/2019,W,1689
40220,Western-Forest Park,10/8/2019,W,1866
40230,Cumberland,10/8/2019,W,4616
40240,79th,10/8/2019,W,6739
40250,Kedzie-Homan-Forest Park,10/8/2019,W,2034
40260,State/Lake,10/8/2019,W,14509
40270,Main,10/8/2019,W,1254
40280,Central-Lake,10/8/2019,W,2091
40290,Ashland/63rd,10/8/2019,W,1080
40300,Indiana,10/8/2019,W,897
40310,Western-Orange,10/8/2019,W,4197
40320,Division/Milwaukee,10/8/2019,W,5144
40330,Grand/State,10/8/2019,W,10746
40340,Berwyn,10/8/2019,W,3363
40350,UIC-Halsted,10/8/2019,W,8854
40360,Southport,10/8/2019,W,3733
40370,Washington/Dearborn,10/8/2019,W,14121
40380,Clark/Lake,10/8/2019,W,22062
40390,Forest Park,10/8/2019,W,3423
40400,Noyes,10/8/2019,W,1028
40420,Cicero-Cermak,10/8/2019,W,1228
40430,Clinton-Forest Park,10/8/2019,W,3631
40440,California-Cermak,10/8/2019,W,1531
40450,95th/Dan Ryan,10/8/2019,W,9491
40460,Merchandise Mart,10/8/2019,W,8771
40470,Racine,10/8/2019,W,2550
40480,Cicero-Lake,10/8/2019,W,1343
40490,Grand/Milwaukee,10/8/2019,W,2821
40510,Garfield-South Elevated,10/8/2019,W,1257
40520,Foster,10/8/2019,W,871
40530,Diversey,10/8/2019,W,6204
40540,Wilson,10/8/2019,W,7369
40550,Irving Park-O'Hare,10/8/2019,W,4604
40560,Jackson/State,10/8/2019,W,11480
40570,California/Milwaukee,10/8/2019,W,6098
40580,54th/Cermak,10/8/2019,W,2398
40590,Damen/Milwaukee,10/8/2019,W,6955
40600,Kostner,10/8/2019,W,572
40610,Ridgeland,10/8/2019,W,1594
40630,Clark/Division,10/8/2019,W,8148
40650,North/Clybourn,10/8/2019,W,5844
40660,Armitage,10/8/2019,W,4674
40670,Western/Milwaukee,10/8/2019,W,6123
40680,Adams/Wabash,10/8/2019,W,8630
40690,Dempster,10/8/2019,W,799
40700,Laramie,10/8/2019,W,1202
40710,Chicago/Franklin,10/8/2019,W,7716
40720,East 63rd-Cottage Grove,10/8/2019,W,1098
40730,Washington/Wells,10/8/2019,W,9107
40740,Western-Cermak,10/8/2019,W,1198
40750,Harlem-O'Hare,10/8/2019,W,3154
40760,Granville,10/8/2019,W,3831
40770,Lawrence,10/8/2019,W,2975
40780,Central Park,10/8/2019,W,1315
40790,Monroe/Dearborn,10/8/2019,W,8678
40800,Sedgwick,10/8/2019,W,4184
40810,Medical Center,10/8/2019,W,3324
40820,Rosemont,10/8/2019,W,6643
40830,18th,10/8/2019,W,1929
40840,South Boulevard,10/8/2019,W,872
40850,Library,10/8/2019,W,4924
40870,Francisco,10/8/2019,W,1804
40880,Thorndale,10/8/2019,W,3004
40890,O'Hare Airport,10/8/2019,W,10613
40900,Howard,10/8/2019,W,5432
40910,63rd-Dan Ryan,10/8/2019,W,3161
40920,Pulaski-Forest Park,10/8/2019,W,1898
40930,Midway Airport,10/8/2019,W,9018
40940,Halsted/63rd,10/8/2019,W,641
40960,Pulaski-Orange,10/8/2019,W,5970
40970,Cicero-Forest Park,10/8/2019,W,1424
40980,Harlem-Forest Park,10/8/2019,W,1228
40990,69th,10/8/2019,W,4814
41000,Cermak-Chinatown,10/8/2019,W,4340
41010,Rockwell,10/8/2019,W,2037
41020,Logan Square,10/8/2019,W,7778
41030,Polk,10/8/2019,W,3745
41040,Kedzie-Cermak,10/8/2019,W,1089
41050,Linden,10/8/2019,W,983
41060,Ashland-Orange,10/8/2019,W,1824
41070,Kedzie-Lake,10/8/2019,W,1557
41080,47th-South Elevated,10/8/2019,W,1167
41090,Monroe/State,10/8/2019,W,10339
41120,35-Bronzeville-IIT,10/8/2019,W,2048
41130,Halsted-Orange,10/8/2019,W,3195
41140,King Drive,10/8/2019,W,470
41150,Kedzie-Midway,10/8/2019,W,4000
41160,Clinton-Lake,10/8/2019,W,5089
41170,Garfield-Dan Ryan,10/8/2019,W,3055
41180,Kedzie-Brown,10/8/2019,W,2074
41190,Jarvis,10/8/2019,W,1439
41200,Argyle,10/8/2019,W,3157
41210,Wellington,10/8/2019,W,3356
41220,Fullerton,10/8/2019,W,16068
41230,47th-Dan Ryan,10/8/2019,W,2906
41240,Addison-O'Hare,10/8/2019,W,3320
41250,Central-Evanston,10/8/2019,W,819
41260,Austin-Lake,10/8/2019,W,1950
41270,43rd,10/8/2019,W,1158
41280,Jefferson Park,10/8/2019,W,6857
41290,Kimball,10/8/2019,W,4452
41300,Loyola,10/8/2019,W,5115
41310,Paulina,10/8/2019,W,3067
41320,Belmont-North Main,10/8/2019,W,12245
41330,Montrose-O'Hare,10/8/2019,W,2766
41340,LaSalle,10/8/2019,W,3515
41350,Oak Park-Lake,10/8/2019,W,1624
41360,California-Lake,10/8/2019,W,1153
41380,Bryn Mawr,10/8/2019,W,4811
41400,Roosevelt,10/8/2019,W,11638
41410,Chicago/Milwaukee,10/8/2019,W,4418
41420,Addison-North Main,10/8/2019,W,6579
41430,87th,10/8/2019,W,4037
41440,Addison-Brown,10/8/2019,W,2810
41450,Chicago/State,10/8/2019,W,13441
41460,Irving Park-Brown,10/8/2019,W,3438
41480,Western-Brown,10/8/2019,W,4154
41490,Harrison,10/8/2019,W,4415
41500,Montrose-Brown,10/8/2019,W,2871
41510,Morgan-Lake,10/8/2019,W,3801
41660,Lake/State,10/8/2019,W,21185
41670,Conservatory,10/8/2019,W,924
41680,Oakton-Skokie,10/8/2019,W,1103
41690,Cermak-McCormick Place,10/8/2019,W,1959
41700,Washington/Wabash,10/8/2019,W,11089
40010,Austin-Forest Park,10/9/2019,W,2048
40020,Harlem-Lake,10/9/2019,W,3902
40030,Pulaski-Lake,10/9/2019,W,1366
40040,Quincy/Wells,10/9/2019,W,8346
40050,Davis,10/9/2019,W,3429
40060,Belmont-O'Hare,10/9/2019,W,5257
40070,Jackson/Dearborn,10/9/2019,W,8182
40080,Sheridan,10/9/2019,W,5181
40090,Damen-Brown,10/9/2019,W,3064
40100,Morse,10/9/2019,W,4594
40120,35th/Archer,10/9/2019,W,3537
40130,51st,10/9/2019,W,1068
40140,Dempster-Skokie,10/9/2019,W,1882
40150,Pulaski-Cermak,10/9/2019,W,1239
40160,LaSalle/Van Buren,10/9/2019,W,3109
40170,Ashland-Lake,10/9/2019,W,2924
40180,Oak Park-Forest Park,10/9/2019,W,1884
40190,Sox-35th-Dan Ryan,10/9/2019,W,4314
40210,Damen-Cermak,10/9/2019,W,1757
40220,Western-Forest Park,10/9/2019,W,1877
40230,Cumberland,10/9/2019,W,4602
40240,79th,10/9/2019,W,6813
40250,Kedzie-Homan-Forest Park,10/9/2019,W,2012
40260,State/Lake,10/9/2019,W,14033
40270,Main,10/9/2019,W,1123
40280,Central-Lake,10/9/2019,W,2105
40290,Ashland/63rd,10/9/2019,W,1089
40300,Indiana,10/9/2019,W,926
40310,Western-Orange,10/9/2019,W,4178
40320,Division/Milwaukee,10/9/2019,W,4972
40330,Grand/State,10/9/2019,W,10696
40340,Berwyn,10/9/2019,W,3372
40350,UIC-Halsted,10/9/2019,W,8440
40360,Southport,10/9/2019,W,3653
40370,Washington/Dearborn,10/9/2019,W,14171
40380,Clark/Lake,10/9/2019,W,21281
40390,Forest Park,10/9/2019,W,3472
40400,Noyes,10/9/2019,W,959
40420,Cicero-Cermak,10/9/2019,W,1260
40430,Clinton-Forest Park,10/9/2019,W,3547
40440,California-Cermak,10/9/2019,W,1588
40450,95th/Dan Ryan,10/9/2019,W,9938
40460,Merchandise Mart,10/9/2019,W,8203
40470,Racine,10/9/2019,W,2556
40480,Cicero-Lake,10/9/2019,W,1324
40490,Grand/Milwaukee,10/9/2019,W,2821
40510,Garfield-South Elevated,10/9/2019,W,1170
40520,Foster,10/9/2019,W,843
40530,Diversey,10/9/2019,W,6054
40540,Wilson,10/9/2019,W,7281
40550,Irving Park-O'Hare,10/9/2019,W,4530
40560,Jackson/State,10/9/2019,W,10993
40570,California/Milwaukee,10/9/2019,W,6154
40580,54th/Cermak,10/9/2019,W,2411
40590,Damen/Milwaukee,10/9/2019,W,7023
40600,Kostner,10/9/2019,W,559
40610,Ridgeland,10/9/2019,W,1451
40630,Clark/Division,10/9/2019,W,7935
40650,North/Clybourn,10/9/2019,W,5862
40660,Armitage,10/9/2019,W,4604
40670,Western/Milwaukee,10/9/2019,W,5897
40680,Adams/Wabash,10/9/2019,W,8151
40690,Dempster,10/9/2019,W,788
40700,Laramie,10/9/2019,W,1243
40710,Chicago/Franklin,10/9/2019,W,7334
40720,East 63rd-Cottage Grove,10/9/2019,W,1124
40730,Washington/Wells,10/9/2019,W,8710
40740,Western-Cermak,10/9/2019,W,1182
40750,Harlem-O'Hare,10/9/2019,W,3198
40760,Granville,10/9/2019,W,4065
40770,Lawrence,10/9/2019,W,2945
40780,Central Park,10/9/2019,W,1310
40790,Monroe/Dearborn,10/9/2019,W,8403
40800,Sedgwick,10/9/2019,W,3974
40810,Medical Center,10/9/2019,W,3638
40820,Rosemont,10/9/2019,W,6564
40830,18th,10/9/2019,W,1920
40840,South Boulevard,10/9/2019,W,803
40850,Library,10/9/2019,W,4422
40870,Francisco,10/9/2019,W,1801
40880,Thorndale,10/9/2019,W,3075
40890,O'Hare Airport,10/9/2019,W,11708
40900,Howard,10/9/2019,W,5453
40910,63rd-Dan Ryan,10/9/2019,W,3222
40920,Pulaski-Forest Park,10/9/2019,W,1856
40930,Midway Airport,10/9/2019,W,8811
40940,Halsted/63rd,10/9/2019,W,646
40960,Pulaski-Orange,10/9/2019,W,6065
40970,Cicero-Forest Park,10/9/2019,W,1453
40980,Harlem-Forest Park,10/9/2019,W,1192
40990,69th,10/9/2019,W,4789
41000,Cermak-Chinatown,10/9/2019,W,4225
41010,Rockwell,10/9/2019,W,1958
41020,Logan Square,10/9/2019,W,7780
41030,Polk,10/9/2019,W,3747
41040,Kedzie-Cermak,10/9/2019,W,1118
41050,Linden,10/9/2019,W,920
41060,Ashland-Orange,10/9/2019,W,1937
41070,Kedzie-Lake,10/9/2019,W,1582
41080,47th-South Elevated,10/9/2019,W,1175
41090,Monroe/State,10/9/2019,W,10270
41120,35-Bronzeville-IIT,10/9/2019,W,1889
41130,Halsted-Orange,10/9/2019,W,3157
41140,King Drive,10/9/2019,W,450
41150,Kedzie-Midway,10/9/2019,W,3934
41160,Clinton-Lake,10/9/2019,W,4851
41170,Garfield-Dan Ryan,10/9/2019,W,3199
41180,Kedzie-Brown,10/9/2019,W,2131
41190,Jarvis,10/9/2019,W,1522
41200,Argyle,10/9/2019,W,3191
41210,Wellington,10/9/2019,W,3248
41220,Fullerton,10/9/2019,W,15372
41230,47th-Dan Ryan,10/9/2019,W,2958
41240,Addison-O'Hare,10/9/2019,W,3273
41250,Central-Evanston,10/9/2019,W,805
41260,Austin-Lake,10/9/2019,W,1905
41270,43rd,10/9/2019,W,1124
41280,Jefferson Park,10/9/2019,W,6883
41290,Kimball,10/9/2019,W,4326
41300,Loyola,10/9/2019,W,5943
41310,Paulina,10/9/2019,W,3012
41320,Belmont-North Main,10/9/2019,W,12127
41330,Montrose-O'Hare,10/9/2019,W,2810
41340,LaSalle,10/9/2019,W,3428
41350,Oak Park-Lake,10/9/2019,W,1687
41360,California-Lake,10/9/2019,W,1098
41380,Bryn Mawr,10/9/2019,W,4725
41400,Roosevelt,10/9/2019,W,11461
41410,Chicago/Milwaukee,10/9/2019,W,4259
41420,Addison-North Main,10/9/2019,W,6646
41430,87th,10/9/2019,W,4045
41440,Addison-Brown,10/9/2019,W,2717
41450,Chicago/State,10/9/2019,W,14403
41460,Irving Park-Brown,10/9/2019,W,3396
41480,Western-Brown,10/9/2019,W,4165
41490,Harrison,10/9/2019,W,4200
41500,Montrose-Brown,10/9/2019,W,2830
41510,Morgan-Lake,10/9/2019,W,3885
41660,Lake/State,10/9/2019,W,21193
41670,Conservatory,10/9/2019,W,1014
41680,Oakton-Skokie,10/9/2019,W,1057
41690,Cermak-McCormick Place,10/9/2019,W,1903
41700,Washington/Wabash,10/9/2019,W,10995
40010,Austin-Forest Park,10/10/2019,W,2093
40020,Harlem-Lake,10/10/2019,W,3958
40030,Pulaski-Lake,10/10/2019,W,1528
40040,Quincy/Wells,10/10/2019,W,9002
40050,Davis,10/10/2019,W,3653
40060,Belmont-O'Hare,10/10/2019,W,5367
40070,Jackson/Dearborn,10/10/2019,W,8522
40080,Sheridan,10/10/2019,W,5369
40090,Damen-Brown,10/10/2019,W,3245
40100,Morse,10/10/2019,W,4751
40120,35th/Archer,10/10/2019,W,3533
40130,51st,10/10/2019,W,995
40140,Dempster-Skokie,10/10/2019,W,2048
40150,Pulaski-Cermak,10/10/2019,W,1199
40160,LaSalle/Van Buren,10/10/2019,W,3299
40170,Ashland-Lake,10/10/2019,W,3060
40180,Oak Park-Forest Park,10/10/2019,W,1990
40190,Sox-35th-Dan Ryan,10/10/2019,W,4566
40210,Damen-Cermak,10/10/2019,W,1747
40220,Western-Forest Park,10/10/2019,W,1860
40230,Cumberland,10/10/2019,W,4755
40240,79th,10/10/2019,W,6827
40250,Kedzie-Homan-Forest Park,10/10/2019,W,2031
40260,State/Lake,10/10/2019,W,14870
40270,Main,10/10/2019,W,1200
40280,Central-Lake,10/10/2019,W,2112
40290,Ashland/63rd,10/10/2019,W,1047
40300,Indiana,10/10/2019,W,917
40310,Western-Orange,10/10/2019,W,4198
40320,Division/Milwaukee,10/10/2019,W,5202
40330,Grand/State,10/10/2019,W,11714
40340,Berwyn,10/10/2019,W,3558
40350,UIC-Halsted,10/10/2019,W,8895
40360,Southport,10/10/2019,W,3813
40370,Washington/Dearborn,10/10/2019,W,15195
40380,Clark/Lake,10/10/2019,W,22699
40390,Forest Park,10/10/2019,W,3466
40400,Noyes,10/10/2019,W,1056
40420,Cicero-Cermak,10/10/2019,W,1273
40430,Clinton-Forest Park,10/10/2019,W,3825
40440,California-Cermak,10/10/2019,W,1564
40450,95th/Dan Ryan,10/10/2019,W,10047
40460,Merchandise Mart,10/10/2019,W,8738
40470,Racine,10/10/2019,W,2608
40480,Cicero-Lake,10/10/2019,W,1307
40490,Grand/Milwaukee,10/10/2019,W,2999
40510,Garfield-South Elevated,10/10/2019,W,1197
40520,Foster,10/10/2019,W,946
40530,Diversey,10/10/2019,W,6132
40540,Wilson,10/10/2019,W,7408
40550,Irving Park-O'Hare,10/10/2019,W,4704
40560,Jackson/State,10/10/2019,W,11276
40570,California/Milwaukee,10/10/2019,W,6309
40580,54th/Cermak,10/10/2019,W,2480
40590,Damen/Milwaukee,10/10/2019,W,7742
40600,Kostner,10/10/2019,W,531
40610,Ridgeland,10/10/2019,W,1514
40630,Clark/Division,10/10/2019,W,8189
40650,North/Clybourn,10/10/2019,W,5884
40660,Armitage,10/10/2019,W,4880
40670,Western/Milwaukee,10/10/2019,W,6330
40680,Adams/Wabash,10/10/2019,W,8753
40690,Dempster,10/10/2019,W,807
40700,Laramie,10/10/2019,W,1212
40710,Chicago/Franklin,10/10/2019,W,7521
40720,East 63rd-Cottage Grove,10/10/2019,W,1101
40730,Washington/Wells,10/10/2019,W,9042
40740,Western-Cermak,10/10/2019,W,1187
40750,Harlem-O'Hare,10/10/2019,W,3255
40760,Granville,10/10/2019,W,4160
40770,Lawrence,10/10/2019,W,3009
40780,Central Park,10/10/2019,W,1272
40790,Monroe/Dearborn,10/10/2019,W,8916
40800,Sedgwick,10/10/2019,W,4332
40810,Medical Center,10/10/2019,W,3551
40820,Rosemont,10/10/2019,W,7019
40830,18th,10/10/2019,W,2025
40840,South Boulevard,10/10/2019,W,853
40850,Library,10/10/2019,W,4690
40870,Francisco,10/10/2019,W,1819
40880,Thorndale,10/10/2019,W,3211
40890,O'Hare Airport,10/10/2019,W,15922
40900,Howard,10/10/2019,W,5605
40910,63rd-Dan Ryan,10/10/2019,W,3133
40920,Pulaski-Forest Park,10/10/2019,W,1922
40930,Midway Airport,10/10/2019,W,9929
40940,Halsted/63rd,10/10/2019,W,628
40960,Pulaski-Orange,10/10/2019,W,5988
40970,Cicero-Forest Park,10/10/2019,W,1467
40980,Harlem-Forest Park,10/10/2019,W,1278
40990,69th,10/10/2019,W,4949
41000,Cermak-Chinatown,10/10/2019,W,4563
41010,Rockwell,10/10/2019,W,2057
41020,Logan Square,10/10/2019,W,8146
41030,Polk,10/10/2019,W,3724
41040,Kedzie-Cermak,10/10/2019,W,1148
41050,Linden,10/10/2019,W,1052
41060,Ashland-Orange,10/10/2019,W,1792
41070,Kedzie-Lake,10/10/2019,W,1581
41080,47th-South Elevated,10/10/2019,W,1119
41090,Monroe/State,10/10/2019,W,10636
41120,35-Bronzeville-IIT,10/10/2019,W,2000
41130,Halsted-Orange,10/10/2019,W,3174
41140,King Drive,10/10/2019,W,522
41150,Kedzie-Midway,10/10/2019,W,3977
41160,Clinton-Lake,10/10/2019,W,5023
41170,Garfield-Dan Ryan,10/10/2019,W,3118
41180,Kedzie-Brown,10/10/2019,W,2202
41190,Jarvis,10/10/2019,W,1529
41200,Argyle,10/10/2019,W,3332
41210,Wellington,10/10/2019,W,3402
41220,Fullerton,10/10/2019,W,16247
41230,47th-Dan Ryan,10/10/2019,W,2937
41240,Addison-O'Hare,10/10/2019,W,3442
41250,Central-Evanston,10/10/2019,W,800
41260,Austin-Lake,10/10/2019,W,1933
41270,43rd,10/10/2019,W,1137
41280,Jefferson Park,10/10/2019,W,7007
41290,Kimball,10/10/2019,W,4517
41300,Loyola,10/10/2019,W,6304
41310,Paulina,10/10/2019,W,3087
41320,Belmont-North Main,10/10/2019,W,12498
41330,Montrose-O'Hare,10/10/2019,W,2952
41340,LaSalle,10/10/2019,W,3543
41350,Oak Park-Lake,10/10/2019,W,1701
41360,California-Lake,10/10/2019,W,1149
41380,Bryn Mawr,10/10/2019,W,4785
41400,Roosevelt,10/10/2019,W,12090
41410,Chicago/Milwaukee,10/10/2019,W,4450
41420,Addison-North Main,10/10/2019,W,7140
41430,87th,10/10/2019,W,4011
41440,Addison-Brown,10/10/2019,W,2760
41450,Chicago/State,10/10/2019,W,15695
41460,Irving Park-Brown,10/10/2019,W,3423
41480,Western-Brown,10/10/2019,W,4179
41490,Harrison,10/10/2019,W,4433
41500,Montrose-Brown,10/10/2019,W,2953
41510,Morgan-Lake,10/10/2019,W,4204
41660,Lake/State,10/10/2019,W,22778
41670,Conservatory,10/10/2019,W,978
41680,Oakton-Skokie,10/10/2019,W,1130
41690,Cermak-McCormick Place,10/10/2019,W,2115
41700,Washington/Wabash,10/10/2019,W,11468
40010,Austin-Forest Park,10/11/2019,W,1909
40020,Harlem-Lake,10/11/2019,W,3622
40030,Pulaski-Lake,10/11/2019,W,1429
40040,Quincy/Wells,10/11/2019,W,7843
40050,Davis,10/11/2019,W,3579
40060,Belmont-O'Hare,10/11/2019,W,5123
40070,Jackson/Dearborn,10/11/2019,W,7038
40080,Sheridan,10/11/2019,W,4873
40090,Damen-Brown,10/11/2019,W,2822
40100,Morse,10/11/2019,W,4587
40120,35th/Archer,10/11/2019,W,3081
40130,51st,10/11/2019,W,1010
40140,Dempster-Skokie,10/11/2019,W,1696
40150,Pulaski-Cermak,10/11/2019,W,1082
40160,LaSalle/Van Buren,10/11/2019,W,2979
40170,Ashland-Lake,10/11/2019,W,2618
40180,Oak Park-Forest Park,10/11/2019,W,1697
40190,Sox-35th-Dan Ryan,10/11/2019,W,4158
40210,Damen-Cermak,10/11/2019,W,1653
40220,Western-Forest Park,10/11/2019,W,1789
40230,Cumberland,10/11/2019,W,4210
40240,79th,10/11/2019,W,6485
40250,Kedzie-Homan-Forest Park,10/11/2019,W,1949
40260,State/Lake,10/11/2019,W,13072
40270,Main,10/11/2019,W,1116
40280,Central-Lake,10/11/2019,W,1987
40290,Ashland/63rd,10/11/2019,W,1017
40300,Indiana,10/11/2019,W,885
40310,Western-Orange,10/11/2019,W,3814
40320,Division/Milwaukee,10/11/2019,W,4944
40330,Grand/State,10/11/2019,W,12881
40340,Berwyn,10/11/2019,W,3382
40350,UIC-Halsted,10/11/2019,W,8351
40360,Southport,10/11/2019,W,3459
40370,Washington/Dearborn,10/11/2019,W,14635
40380,Clark/Lake,10/11/2019,W,21426
40390,Forest Park,10/11/2019,W,3144
40400,Noyes,10/11/2019,W,1057
40420,Cicero-Cermak,10/11/2019,W,1192
40430,Clinton-Forest Park,10/11/2019,W,3823
40440,California-Cermak,10/11/2019,W,1479
40450,95th/Dan Ryan,10/11/2019,W,9149
40460,Merchandise Mart,10/11/2019,W,7663
40470,Racine,10/11/2019,W,2422
40480,Cicero-Lake,10/11/2019,W,1244
40490,Grand/Milwaukee,10/11/2019,W,3045
40510,Garfield-South Elevated,10/11/2019,W,1246
40520,Foster,10/11/2019,W,939
40530,Diversey,10/11/2019,W,5845
40540,Wilson,10/11/2019,W,6543
40550,Irving Park-O'Hare,10/11/2019,W,4324
40560,Jackson/State,10/11/2019,W,8257
40570,California/Milwaukee,10/11/2019,W,5971
40580,54th/Cermak,10/11/2019,W,2197
40590,Damen/Milwaukee,10/11/2019,W,7186
40600,Kostner,10/11/2019,W,488
40610,Ridgeland,10/11/2019,W,1288
40630,Clark/Division,10/11/2019,W,8061
40650,North/Clybourn,10/11/2019,W,5727
40660,Armitage,10/11/2019,W,4336
40670,Western/Milwaukee,10/11/2019,W,5577
40680,Adams/Wabash,10/11/2019,W,7424
40690,Dempster,10/11/2019,W,902
40700,Laramie,10/11/2019,W,1089
40710,Chicago/Franklin,10/11/2019,W,6860
40720,East 63rd-Cottage Grove,10/11/2019,W,1096
40730,Washington/Wells,10/11/2019,W,8137
40740,Western-Cermak,10/11/2019,W,1188
40750,Harlem-O'Hare,10/11/2019,W,2844
40760,Granville,10/11/2019,W,4409
40770,Lawrence,10/11/2019,W,2986
40780,Central Park,10/11/2019,W,1163
40790,Monroe/Dearborn,10/11/2019,W,8193
40800,Sedgwick,10/11/2019,W,3770
40810,Medical Center,10/11/2019,W,2793
40820,Rosemont,10/11/2019,W,6711
40830,18th,10/11/2019,W,1952
40840,South Boulevard,10/11/2019,W,774
40850,Library,10/11/2019,W,3714
40870,Francisco,10/11/2019,W,1646
40880,Thorndale,10/11/2019,W,3121
40890,O'Hare Airport,10/11/2019,W,18760
40900,Howard,10/11/2019,W,5225
40910,63rd-Dan Ryan,10/11/2019,W,3083
40920,Pulaski-Forest Park,10/11/2019,W,1810
40930,Midway Airport,10/11/2019,W,10408
40940,Halsted/63rd,10/11/2019,W,513
40960,Pulaski-Orange,10/11/2019,W,5477
40970,Cicero-Forest Park,10/11/2019,W,1370
40980,Harlem-Forest Park,10/11/2019,W,1151
40990,69th,10/11/2019,W,4730
41000,Cermak-Chinatown,10/11/2019,W,6084
41010,Rockwell,10/11/2019,W,1793
41020,Logan Square,10/11/2019,W,7562
41030,Polk,10/11/2019,W,3291
41040,Kedzie-Cermak,10/11/2019,W,1025
41050,Linden,10/11/2019,W,913
41060,Ashland-Orange,10/11/2019,W,1658
41070,Kedzie-Lake,10/11/2019,W,1487
41080,47th-South Elevated,10/11/2019,W,1116
41090,Monroe/State,10/11/2019,W,9991
41120,35-Bronzeville-IIT,10/11/2019,W,1815
41130,Halsted-Orange,10/11/2019,W,2848
41140,King Drive,10/11/2019,W,470
41150,Kedzie-Midway,10/11/2019,W,3547
41160,Clinton-Lake,10/11/2019,W,4692
41170,Garfield-Dan Ryan,10/11/2019,W,3197
41180,Kedzie-Brown,10/11/2019,W,2109
41190,Jarvis,10/11/2019,W,1560
41200,Argyle,10/11/2019,W,3131
41210,Wellington,10/11/2019,W,3053
41220,Fullerton,10/11/2019,W,13338
41230,47th-Dan Ryan,10/11/2019,W,2979
41240,Addison-O'Hare,10/11/2019,W,3192
41250,Central-Evanston,10/11/2019,W,705
41260,Austin-Lake,10/11/2019,W,1758
41270,43rd,10/11/2019,W,1028
41280,Jefferson Park,10/11/2019,W,6539
41290,Kimball,10/11/2019,W,4087
41300,Loyola,10/11/2019,W,6898
41310,Paulina,10/11/2019,W,2758
41320,Belmont-North Main,10/11/2019,W,11808
41330,Montrose-O'Hare,10/11/2019,W,2641
41340,LaSalle,10/11/2019,W,3334
41350,Oak Park-Lake,10/11/2019,W,1480
41360,California-Lake,10/11/2019,W,979
41380,Bryn Mawr,10/11/2019,W,4656
41400,Roosevelt,10/11/2019,W,12687
41410,Chicago/Milwaukee,10/11/2019,W,4399
41420,Addison-North Main,10/11/2019,W,6786
41430,87th,10/11/2019,W,3787
41440,Addison-Brown,10/11/2019,W,2541
41450,Chicago/State,10/11/2019,W,15900
41460,Irving Park-Brown,10/11/2019,W,3158
41480,Western-Brown,10/11/2019,W,3937
41490,Harrison,10/11/2019,W,4716
41500,Montrose-Brown,10/11/2019,W,2602
41510,Morgan-Lake,10/11/2019,W,3970
41660,Lake/State,10/11/2019,W,22445
41670,Conservatory,10/11/2019,W,954
41680,Oakton-Skokie,10/11/2019,W,907
41690,Cermak-McCormick Place,10/11/2019,W,6089
41700,Washington/Wabash,10/11/2019,W,11138
40010,Austin-Forest Park,10/12/2019,A,835
40020,Harlem-Lake,10/12/2019,A,2189
40030,Pulaski-Lake,10/12/2019,A,899
40040,Quincy/Wells,10/12/2019,A,2385
40050,Davis,10/12/2019,A,2531
40060,Belmont-O'Hare,10/12/2019,A,2791
40070,Jackson/Dearborn,10/12/2019,A,3298
40080,Sheridan,10/12/2019,A,3450
40090,Damen-Brown,10/12/2019,A,1487
40100,Morse,10/12/2019,A,3358
40120,35th/Archer,10/12/2019,A,1550
40130,51st,10/12/2019,A,661
40140,Dempster-Skokie,10/12/2019,A,847
40150,Pulaski-Cermak,10/12/2019,A,695
40160,LaSalle/Van Buren,10/12/2019,A,579
40170,Ashland-Lake,10/12/2019,A,1567
40180,Oak Park-Forest Park,10/12/2019,A,552
40190,Sox-35th-Dan Ryan,10/12/2019,A,2543
40210,Damen-Cermak,10/12/2019,A,873
40220,Western-Forest Park,10/12/2019,A,1033
40230,Cumberland,10/12/2019,A,2157
40240,79th,10/12/2019,A,4494
40250,Kedzie-Homan-Forest Park,10/12/2019,A,1252
40260,State/Lake,10/12/2019,A,8261
40270,Main,10/12/2019,A,805
40280,Central-Lake,10/12/2019,A,1178
40290,Ashland/63rd,10/12/2019,A,536
40300,Indiana,10/12/2019,A,473
40310,Western-Orange,10/12/2019,A,1812
40320,Division/Milwaukee,10/12/2019,A,2320
40330,Grand/State,10/12/2019,A,12405
40340,Berwyn,10/12/2019,A,2406
40350,UIC-Halsted,10/12/2019,A,2803
40360,Southport,10/12/2019,A,1748
40370,Washington/Dearborn,10/12/2019,A,7925
40380,Clark/Lake,10/12/2019,A,6706
40390,Forest Park,10/12/2019,A,1504
40400,Noyes,10/12/2019,A,700
40420,Cicero-Cermak,10/12/2019,A,747
40430,Clinton-Forest Park,10/12/2019,A,1609
40440,California-Cermak,10/12/2019,A,737
40450,95th/Dan Ryan,10/12/2019,A,5782
40460,Merchandise Mart,10/12/2019,A,2059
40470,Racine,10/12/2019,A,1677
40480,Cicero-Lake,10/12/2019,A,744
